VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,STATE,VEH_NO,NUMOCCS,MAKE,MODEL,BODY_TYP,REG_STAT,OWNER,ROLLOVER,J_KNIFE,TRAV_SP,HAZ_INV,HAZ_PLAC,HAZ_CNO,HAZ_REL,TOW_VEH,V_CONFIG,CARGO_BT,HIT_RUN,ROLINLOC,SPEC_USE,EMER_USE,IMPACT1,IMPACT2,UNDERIDE,DEFORMED,IMPACTS,TOWED,FIRE_EXP,VEH_CF1,VEH_CF2,VEH_MAN,AVOID,M_HARM,DEATHS,SEQ1,SEQ2,SEQ3,SEQ4,SEQ5,SEQ6,VIN_LNGT,BUS_USE,GVWR,UNITTYPE,MCARR_I1,ST_CASE,HAZ_ID,MAK_MOD,MOD_YEAR,VINA_MOD,SER_TR,VIN_BT,MCARR_I2,FLDCD_TR,MCARR_ID,WHLBS_SH,WHLBS_LG,MCYCL_DS,VIN_WGT,WGTCD_TR,DR_PRES,DR_DRINK,L_STATE,L_TYPE,L_STATUS,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,VIOLCHG1,VIOLCHG2,VIOLCHG3,SPEEDREL,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,LAST_MO,FIRST_MO,DR_CF1,DR_CF2,DR_CF3,DR_CF4,DR_WGT,DR_HGT,D_VISION1,D_VISION2,D_VISION3,LAST_YR,FIRST_YR,DR_ZIP,MONTH,DAY,HOUR,MINUTE,HARM_EV,MAN_COLL,VE_FORMS
1FTCR10A9MTA,1,F,T,C,R,1,0,A,9,M,T,A,29,1,1,12,471,30,29,2,0,0,999,1,0,0,0,0,0,0,0,0,0,0,3,3,0,6,1,2,0,0,0,17,0,12,1,65,12,64,0,0,0,17,0,0,1,0,290470,0,12471,1991,RNG,RNG,PK,000000000,G,00000000000,1080,1140,,,1,1,0,29,1,2,0,0,2,3,52,71,0,1,0,0,0,0,0,0,0,28,87,0,0,180,69,0,0,0,0,0,64801,8,17,13,5,12,5,2
2C4GP44373R2,2,C,4,G,P,4,4,3,7,3,R,2,29,2,5,6,441,20,29,2,0,0,999,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,2,2,0,0,0,1,0,12,0,12,63,0,0,0,0,17,0,0,1,0,290470,0,6441,2003,TWC,***,SV,000000000,*,00000000000,1193,0,,3963,,1,0,29,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,68,0,0,0,0,0,64728,8,17,13,5,12,5,2
1FUJA6CK07LV,1,F,U,J,A,6,C,K,0,7,L,V,29,1,1,82,883,66,47,4,0,1,999,1,0,0,0,1,6,1,0,0,0,0,9,9,0,2,1,1,0,0,0,1,4,8,0,8,0,0,0,0,0,17,0,3,1,57,290471,0,82883,2007,COL,CON,DS,082820,D,57082820,0,0,,,8,1,0,29,1,6,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,70,1,0,0,0,0,63960,8,18,4,15,8,0,1
3C3EL45X4VT5,3,C,3,E,L,4,5,X,4,V,T,5,29,1,1,6,43,1,29,2,2,0,55,1,0,0,0,0,0,0,0,5,0,0,9,9,0,6,1,2,0,0,0,1,4,1,1,65,63,65,64,42,1,17,0,0,1,0,290472,0,6043,1997,SJX,***,CV,000000000,*,00000000000,1060,0,,3272,,1,0,29,2,6,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,52,58,73,0,113,62,0,0,0,0,0,64037,8,18,22,30,42,0,1
4A3AJ56G3VE0,4,A,3,A,J,5,6,G,3,V,E,0,29,1,2,52,34,4,29,1,2,0,65,1,0,0,0,0,0,0,0,5,0,0,1,1,0,6,1,2,0,0,0,17,4,1,1,65,64,37,34,1,0,17,0,0,1,0,290473,0,52034,1997,UEL,***,4D,000000000,*,00000000000,1037,0,,2943,,1,1,29,1,6,0,0,3,0,0,0,0,1,1,0,0,0,1,8,5,5,6,58,0,105,65,0,0,0,2009,2007,63031,8,18,23,58,37,0,1
4S3BK4358W73,4,S,3,B,K,4,3,5,8,W,7,3,29,1,1,48,34,6,29,2,0,0,50,1,0,0,0,0,0,0,0,0,0,0,12,12,0,4,1,3,0,0,0,1,0,8,0,8,0,0,0,0,0,17,0,0,1,0,290474,0,48034,1998,ULW,***,SW,000000000,*,00000000000,1035,0,,2975,,1,0,29,1,6,0,0,3,3,0,0,0,0,1,0,0,0,0,8,8,0,0,0,0,135,68,0,0,0,2007,2007,63385,8,19,12,50,8,0,1
4S6CM58W1W44,4,S,6,C,M,5,8,W,1,W,4,4,29,1,2,37,401,14,29,2,2,0,999,1,0,0,0,0,0,0,0,5,0,0,12,12,0,6,1,2,0,1,0,1,0,1,1,61,63,37,67,1,27,17,0,0,1,0,290475,0,37401,1998,PAS,***,UT,000000000,*,00000000000,1064,0,,3740,,1,0,29,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,163,61,0,0,0,0,0,64461,8,19,16,15,37,0,1
1GCGG35K7PF3,1,G,C,G,G,3,5,K,7,P,F,3,29,1,1,20,461,21,29,2,2,0,35,1,0,0,0,0,0,0,0,1,0,0,12,12,0,6,1,2,0,0,0,6,0,1,1,63,37,1,0,0,0,17,0,0,1,0,290476,0,20461,1993,G30,VAN,VN,000000000,G,00000000000,1250,0,,,2,1,1,29,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,8,8,5,0,0,0,200,72,0,0,0,2007,2007,63016,8,19,20,55,37,0,1
2G4WS52M0V14,2,G,4,W,S,5,2,M,0,V,1,4,29,1,1,18,7,4,29,2,0,0,55,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,2,2,0,0,0,1,0,12,1,12,63,0,0,0,0,17,0,0,1,0,290477,0,18007,1997,CCU,***,4D,000000000,*,00000000000,1090,0,,3348,,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,72,99,99,99,0,0,64506,8,21,5,30,12,2,2
1GTEG15X7311,1,G,T,E,G,1,5,X,7,3,1,1,29,2,1,23,461,21,20,2,0,0,55,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,1,2,0,0,0,1,0,12,0,65,12,64,37,0,0,17,0,0,1,0,290477,0,23461,2003,SA1,SAV,CG,000000000,G,00000000000,1350,0,,,2,1,0,20,1,6,0,0,3,0,99,0,0,0,1,0,0,0,0,7,7,28,0,0,0,150,72,0,0,0,2009,2009,66002,8,21,5,30,12,2,2
1FTNX21F3XEC,1,F,T,N,X,2,1,F,3,X,E,C,29,1,2,12,481,31,19,1,0,1,55,1,0,0,0,1,0,0,0,0,0,0,12,12,0,6,1,2,0,0,0,5,0,12,0,12,64,0,0,0,0,17,0,0,1,0,290478,0,12481,1999,F2S,SRW,4C,000000000,D,00000000000,1418,1580,,,2,1,0,19,1,6,0,0,3,3,53,0,0,0,0,0,0,0,0,0,0,35,0,0,0,155,70,0,0,0,0,0,50144,8,21,7,35,12,4,2
1G1AL52F1575,1,G,1,A,L,5,2,F,1,5,7,5,29,2,1,20,22,4,29,1,0,0,15,1,0,0,0,0,0,0,0,0,0,0,9,9,0,6,2,2,0,0,0,13,0,12,1,12,64,0,0,0,0,17,0,0,1,0,290478,0,20022,2005,BLS,***,4D,000000000,*,00000000000,1033,0,,3216,,1,0,29,1,6,0,0,3,3,0,0,0,0,1,0,0,0,0,8,8,0,0,0,0,115,68,0,0,0,2007,2007,64683,8,21,7,35,12,4,2
3GNFK16R9XG1,3,G,N,F,K,1,6,R,9,X,G,1,29,1,1,20,431,16,20,2,0,0,998,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,1,2,0,0,0,17,1,42,1,63,42,0,0,0,0,17,0,0,1,0,290479,0,20431,1999,K15,***,UT,000000000,*,00000000000,1315,0,,5297,,1,1,29,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,190,68,0,0,0,0,0,65201,8,21,22,20,42,0,1
KL5JD52Z44K9,K,L,5,J,D,5,2,Z,4,4,K,9,29,1,2,53,34,4,34,2,0,0,30,1,0,0,0,0,0,0,0,0,0,0,3,3,0,6,2,2,0,0,0,3,0,12,1,12,0,0,0,0,0,17,0,0,1,0,290480,0,53034,2004,FZS,***,4D,000000000,*,00000000000,1024,0,,2701,,1,0,34,1,6,0,0,3,3,99,0,0,0,0,0,0,0,0,0,0,6,38,0,0,121,60,0,0,0,0,0,8848,8,22,17,28,12,5,2
1FTDF17W8VLB,1,F,T,D,F,1,7,W,8,V,L,B,29,2,1,12,481,31,29,1,0,0,50,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,1,2,0,0,0,1,1,12,0,12,63,0,0,0,0,17,0,0,1,0,290480,0,12481,1997,F15,COF,PK,000000000,G,00000000000,1200,1390,,,1,1,0,29,1,6,6,0,3,0,0,0,0,0,0,4,0,1,0,7,4,0,0,0,0,225,71,0,0,0,2009,2007,65781,8,22,17,28,12,5,2
1G3CW51C1J43,1,G,3,C,W,5,1,C,1,J,4,3,29,1,1,21,3,4,29,1,1,0,55,1,0,0,0,0,0,0,0,5,0,0,14,14,0,6,1,2,0,0,0,1,0,1,1,63,32,67,34,1,0,17,0,0,1,0,290481,0,21003,1988,RBF,***,4D,000000000,*,00000000000,1108,0,,3253,,1,0,29,1,6,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,193,62,0,0,0,0,0,64759,8,22,19,58,32,0,1
1HFTE2664746,1,H,F,T,E,2,6,6,4,7,4,6,29,1,1,37,739,90,29,1,2,0,30,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,1,0,0,0,17,0,1,1,63,42,67,1,0,0,17,0,0,1,0,290482,0,37739,2007,TFA,***,AT,000000000,*,00000000000,,,499,,,1,0,29,1,6,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,205,73,0,0,0,0,0,63957,8,22,22,25,42,0,1
1GYEE6377701,1,G,Y,E,E,6,3,7,7,7,0,1,29,1,1,19,20,6,29,1,0,0,60,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,1,2,0,0,0,17,0,21,1,64,27,21,0,0,0,17,0,0,1,0,290483,0,19020,2007,SRX,***,UT,000000000,*,00000000000,1164,0,,4164,,1,0,29,1,6,0,0,3,3,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,260,73,0,0,0,2009,2009,63122,8,23,18,19,27,0,1
1J4GW58NX4C2,1,J,4,G,W,5,8,N,X,4,C,2,29,1,2,2,404,14,29,1,0,0,65,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,1,2,0,0,0,1,0,12,0,12,0,0,0,0,0,17,0,0,1,0,290484,0,2404,2004,LMT,GCK,4W,000000000,G,00000000000,1059,0,,,1,1,0,29,1,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,66,0,0,0,0,0,63846,8,25,19,28,12,5,2
4T1SV21EXKU1,4,T,1,S,V,2,1,E,X,K,U,1,29,2,2,49,40,4,29,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,3,3,0,6,2,2,0,0,0,1,0,12,2,12,27,0,0,0,0,17,0,0,1,0,290484,0,49040,1989,CMD,***,4D,000000000,*,00000000000,1024,0,,0,,1,0,29,1,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,38,39,0,0,136,67,0,0,0,0,0,63801,8,25,19,28,12,5,2
1C3EL65R92N3,1,C,3,E,L,6,5,R,9,2,N,3,29,1,2,6,43,1,29,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,1,2,0,0,0,1,0,12,1,65,12,12,64,33,0,17,0,0,1,0,290485,0,6043,2002,SLT,***,CV,000000000,*,00000000000,1060,0,,3402,,1,0,29,1,2,0,0,2,3,99,99,99,1,0,2,0,0,1,2,11,5,6,28,0,165,70,0,0,0,2009,2008,64015,7,24,15,28,12,4,4
1FTRW07L11KA,1,F,T,R,W,0,7,L,1,1,K,A,29,2,1,12,481,31,29,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,8,8,0,9,2,9,0,0,0,1,4,12,0,12,0,0,0,0,0,17,0,0,1,0,290485,0,12481,2001,F1S,COF,CW,000000000,G,00000000000,1385,0,,,2,1,0,29,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,69,0,0,0,0,0,64052,7,24,15,28,12,4,4
5N1BV28U64N3,5,N,1,B,V,2,8,U,6,4,N,3,29,3,3,35,443,20,29,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,2,2,0,0,0,1,8,12,0,12,12,0,0,0,0,17,0,0,1,0,290485,0,35443,2004,QST,***,SV,000000000,*,00000000000,1240,0,,3885,,1,0,29,1,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,66,0,0,0,0,0,64052,7,24,15,28,12,4,4
1G3WH52H7YF1,1,G,3,W,H,5,2,H,7,Y,F,1,29,4,1,21,23,4,29,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,12,12,0,9,1,9,0,0,0,1,5,12,0,12,0,0,0,0,0,17,0,0,1,0,290485,0,21023,2000,IGX,***,4D,000000000,*,00000000000,1090,0,,3455,,1,0,29,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,68,0,0,0,0,0,64052,7,24,15,28,12,4,4
JYAVP11E1YA0,J,Y,A,V,P,1,1,E,1,Y,A,0,29,1,1,76,706,80,29,2,0,0,35,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,1,2,0,0,0,1,1,12,1,12,0,0,0,0,0,17,0,0,1,0,290486,0,76706,2000,XVS,***,RS,000000000,*,00000000000,,,1063,,,1,0,29,1,1,0,0,2,3,0,0,0,0,0,1,0,0,0,11,11,0,0,0,0,195,74,0,0,0,2008,2008,65084,8,6,12,55,12,4,2
2G1WF52E5192,2,G,1,W,F,5,2,E,5,1,9,2,29,2,1,20,2,4,29,2,0,0,25,1,0,0,0,0,0,0,0,0,0,0,2,2,0,6,2,2,0,0,0,13,0,12,0,12,0,0,0,0,0,17,0,0,1,0,290486,0,20002,2001,IMP,***,4D,000000000,*,00000000000,1105,0,,3389,,1,0,29,1,6,0,0,3,3,99,99,99,0,0,0,0,0,0,0,0,6,38,42,48,135,62,0,0,0,0,0,65084,8,6,12,55,12,4,2
JT8JS47E0S01,J,T,8,J,S,4,7,E,0,S,0,1,29,1,2,59,34,4,92,0,0,0,998,1,0,0,0,0,0,0,0,0,0,0,8,9,0,6,1,2,0,0,0,1,8,30,1,63,18,54,30,0,0,17,0,0,1,0,290487,0,59034,1995,GS3,***,4D,000000000,*,00000000000,1094,0,,3660,,1,1,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,135,65,0,0,0,0,0,63042,8,17,19,33,18,0,1
4UF04ATV84T2,4,U,F,0,4,A,T,V,8,4,T,2,29,1,1,98,739,90,92,0,1,0,998,1,0,0,0,0,0,0,0,5,0,0,12,12,0,6,1,2,0,0,0,17,1,37,1,65,64,37,42,1,0,17,0,0,1,0,290488,0,98739,2004,999,999,99,000000000,9,00000000000,9999,9999,9999,9999,9,1,1,29,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,18,0,0,160,75,0,0,0,0,0,65256,8,23,0,20,37,0,1
2HSFBAER5WC0,2,H,S,F,B,A,E,R,5,W,C,0,29,1,1,84,881,66,92,0,0,1,47,1,0,0,0,1,6,1,0,0,0,0,12,12,7,6,1,2,1,0,0,1,0,12,0,12,2,0,0,0,0,17,0,3,1,57,290489,0,84881,1998,930,90S,TM,272811,D,57272811,1600,2400,,,8,1,0,3,1,6,6,0,3,3,0,0,0,1,0,0,0,0,0,0,0,93,0,0,0,175,66,0,0,0,0,0,84111,8,25,14,27,12,1,5
3VWBA21C0YM4,3,V,W,B,A,2,1,C,0,Y,M,4,29,2,2,30,47,3,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,6,3,2,1,0,0,4,0,2,1,12,12,2,0,0,0,17,0,0,1,0,290489,0,30047,2000,NGL,***,2H,000000000,*,00000000000,989,0,,2682,,1,0,17,1,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,70,0,0,0,0,0,62234,8,25,14,27,12,1,5
1G2WJ52M5TF2,1,G,2,W,J,5,2,M,5,T,F,2,29,3,4,22,20,4,17,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,6,3,2,0,0,0,4,0,12,0,12,12,12,0,0,0,17,0,0,1,0,290489,0,22020,1996,GFS,***,4D,000000000,*,00000000000,1075,0,,3234,,1,0,17,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,72,0,0,0,0,0,62206,8,25,14,27,12,1,5
1G1AS58H2971,1,G,1,A,S,5,8,H,2,9,7,1,29,4,1,20,22,4,29,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,6,6,0,6,3,2,0,0,0,4,0,1,0,12,1,0,0,0,0,17,0,0,1,0,290489,0,20022,2009,BLS,***,4D,000000000,*,00000000000,1033,0,,3216,,1,0,29,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,69,0,0,0,0,0,63138,8,25,14,27,12,1,5
1G6DV57V1802,1,G,6,D,V,5,7,V,1,8,0,2,29,5,3,19,18,4,5,2,0,0,998,1,0,0,0,0,0,0,0,0,0,0,6,6,0,9,2,9,0,0,0,3,0,12,0,12,12,64,0,0,0,17,0,0,1,0,290489,0,19018,2008,HF6,***,4D,000000000,*,00000000000,1134,0,,3568,,1,0,5,1,6,8,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,69,0,0,0,0,0,72947,8,25,14,27,12,1,5
4T1SV21EXLU1,4,T,1,S,V,2,1,E,X,L,U,1,29,1,1,49,40,4,29,2,0,0,40,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,1,2,0,0,0,1,4,12,1,12,0,0,0,0,0,17,0,0,1,0,290490,0,49040,1990,CMD,***,4D,000000000,*,00000000000,1024,0,,0,,1,0,29,1,2,0,0,2,3,0,0,0,0,0,1,0,0,0,6,6,28,0,0,0,160,69,0,0,0,2009,2009,64428,8,26,17,45,12,2,2
1B7KF23681J5,1,B,7,K,F,2,3,6,8,1,J,5,29,2,2,7,482,31,92,0,1,0,40,1,0,0,0,0,0,0,0,5,0,0,12,12,0,6,1,2,0,0,0,1,4,12,0,12,63,1,0,0,0,17,0,0,1,0,290490,0,7482,2001,Q25,RPC,4C,000000000,D,00000000000,1387,1547,,,2,1,0,29,1,6,0,0,3,0,0,0,0,0,0,0,0,1,0,9,9,28,0,0,0,200,73,0,0,0,2008,2008,64428,8,26,17,45,12,2,2
1GMDX03E23D1,1,G,M,D,X,0,3,E,2,3,D,1,29,1,1,22,441,20,29,1,0,0,999,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,1,3,0,0,0,1,0,8,0,8,0,0,0,0,0,17,0,0,1,0,290491,0,22441,2003,MON,MON,ES,000000000,G,00000000000,1210,0,,,1,1,0,29,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,66,0,0,0,0,0,63118,8,26,20,9,8,0,1
5TEWM72N22Z1,5,T,E,W,M,7,2,N,2,2,Z,1,29,1,1,49,472,30,29,1,1,0,55,1,0,0,0,0,0,0,0,5,0,0,12,12,0,6,1,2,0,0,0,17,0,1,1,65,64,17,42,1,0,17,0,0,1,0,290492,0,49472,2002,XTR,TAC,PC,000000000,G,00000000000,1219,0,,,1,1,1,29,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,157,67,0,0,0,0,0,65757,8,27,3,0,17,0,1
3FAFP11302R1,3,F,A,F,P,1,1,3,0,2,R,1,29,1,1,12,13,2,29,1,1,0,81,1,0,0,0,0,0,0,0,5,0,0,12,12,2,6,1,2,0,0,0,5,0,23,1,12,67,23,21,1,3,17,0,0,1,0,290493,0,12013,2002,ZX2,***,CP,000000000,*,00000000000,984,0,,2478,,1,1,29,1,6,0,0,3,3,0,0,0,1,1,0,0,0,0,12,12,6,0,0,0,150,70,0,0,0,2008,2008,64763,8,27,5,15,12,1,2
1J4GL48K04W1,1,J,4,G,L,4,8,K,0,4,W,1,29,2,1,2,405,14,29,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,6,6,0,6,2,2,0,0,0,1,8,12,0,12,64,0,0,0,0,17,0,0,1,0,290493,0,2405,2004,SPR,LIB,4W,000000000,G,00000000000,1043,0,,,1,1,0,29,1,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,67,0,0,0,0,0,64701,8,27,5,15,12,1,2
JYAVM01EX3A0,J,Y,A,V,M,0,1,E,X,3,A,0,29,1,1,76,705,80,29,1,0,0,50,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,1,2,0,0,0,17,8,12,1,65,12,0,0,0,0,17,0,0,1,0,290494,0,76705,2003,V6A,***,RS,000000000,*,00000000000,,,649,,,1,0,29,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,220,68,0,0,0,0,0,65556,8,27,13,20,12,2,2
1MRBP97F1FY7,1,M,R,B,P,9,7,F,1,F,Y,7,29,2,2,13,1,4,29,1,0,0,50,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,2,2,0,0,0,17,5,12,0,12,63,0,0,0,0,17,0,0,1,0,290494,0,13001,1985,CON,***,4D,000000000,*,00000000000,1085,0,,3620,,1,0,29,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,66,0,0,0,0,0,65556,8,27,13,20,12,2,2
2G1FP22P2P21,2,G,1,F,P,2,2,P,2,P,2,1,29,1,3,20,9,2,92,0,0,0,999,1,0,0,0,0,0,0,0,0,0,0,12,12,2,6,1,2,0,0,0,1,0,12,2,65,12,0,0,0,0,17,0,0,1,0,290495,0,20009,1993,Z28,***,CP,000000000,*,00000000000,1010,0,,3373,,1,1,29,1,6,0,0,3,3,99,99,99,1,1,3,0,1,0,12,10,5,28,36,0,170,71,0,0,0,2006,2006,64127,8,29,4,18,12,4,2
4EN6AAA88610,4,E,N,6,A,A,A,8,8,6,1,0,29,2,4,98,884,63,0,0,0,0,5,1,0,0,0,0,1,96,0,0,7,0,1,1,0,6,2,2,0,0,0,9,6,12,0,65,12,0,0,0,0,17,0,3,1,88,290495,0,98884,2006,999,999,99,888888888,9,88888888888,9999,9999,9999,9999,9,1,0,29,1,6,0,0,3,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,205,74,0,0,0,2008,2008,64128,8,29,4,18,12,4,2
1FALP4044VF1,1,F,A,L,P,4,0,4,4,V,F,1,29,1,2,12,3,2,92,0,0,0,70,1,0,0,0,0,0,0,0,0,0,0,3,12,0,6,1,2,0,0,0,17,1,42,2,63,42,42,42,42,42,17,0,0,1,0,290496,0,12003,1997,MUS,***,CP,000000000,*,00000000000,1013,0,,3084,,1,0,29,1,6,0,0,3,0,0,0,0,1,0,0,0,1,1,3,1,0,0,0,0,165,73,0,0,0,2008,2008,64831,8,29,5,0,42,0,1
JACCH58R2M89,J,A,C,C,H,5,8,R,2,M,8,9,29,1,2,38,401,14,29,1,0,0,65,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,1,2,0,0,0,1,1,12,0,12,0,0,0,0,0,17,0,0,1,0,290497,0,38401,1991,TRO,***,UT,000000000,*,00000000000,1043,0,,0,,1,0,29,1,6,0,0,3,0,0,0,0,0,0,0,0,0,1,4,4,0,0,0,0,240,77,0,0,0,2007,2007,64429,8,29,17,12,12,5,2
2G1WT58K7692,2,G,1,W,T,5,8,K,7,6,9,2,29,2,2,20,2,4,29,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,9,9,0,6,2,2,0,0,0,3,0,12,2,12,63,0,0,0,0,17,0,0,1,0,290497,0,20002,2006,IMT,***,4D,000000000,*,00000000000,1105,0,,3477,,1,0,29,1,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,190,70,0,0,0,0,0,64443,8,29,17,12,12,5,2
WDBHA22E9SF2,W,D,B,H,A,2,2,E,9,S,F,2,29,1,2,42,42,4,29,1,9,0,70,1,0,0,0,0,0,0,0,5,0,0,8,8,0,6,1,2,0,0,0,17,8,1,1,63,1,38,0,0,0,17,0,0,1,0,290498,0,42042,1995,C22,***,4D,000000000,*,00000000000,1059,0,,3055,,1,1,29,1,6,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,195,71,0,0,0,0,0,65669,8,30,2,20,1,0,1
2G3AJ35X3G93,2,G,3,A,J,3,5,X,3,G,9,3,29,1,1,21,17,6,29,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,1,2,0,0,0,1,0,32,1,63,32,32,0,0,0,17,0,0,1,0,290499,0,21017,1986,CCC,***,SW,000000000,*,00000000000,1049,0,,2842,,1,0,29,1,6,0,0,3,3,0,0,0,0,1,0,0,0,0,12,12,1,0,0,0,183,65,0,0,0,2006,2006,63673,8,13,9,26,32,0,1
1G2NE1433PC7,1,G,2,N,E,1,4,3,3,P,C,7,29,1,1,22,18,2,17,1,0,0,40,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,1,2,0,0,0,1,0,8,0,8,0,0,0,0,0,17,0,0,1,0,290500,0,22018,1993,GAS,***,CP,000000000,*,00000000000,1034,0,,0,,1,0,29,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,69,2,0,0,0,0,63123,8,20,19,10,8,0,1
1FMYU70E8YUB,1,F,M,Y,U,7,0,E,8,Y,U,B,29,1,2,12,401,14,29,1,2,0,998,1,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,2,0,0,0,17,4,1,1,64,63,1,0,0,0,17,0,0,1,0,290501,0,12401,2000,EPR,***,UT,000000000,*,00000000000,1017,0,,3870,,1,1,29,1,1,0,0,2,0,0,0,0,1,0,5,0,0,0,7,1,5,6,0,0,165,71,0,0,0,2009,2007,63114,8,22,22,41,1,0,1
1FAFP34P73W3,1,F,A,F,P,3,4,P,7,3,W,3,29,1,1,12,37,4,29,1,0,0,999,1,0,0,0,0,0,0,0,0,0,0,12,12,0,4,1,3,0,0,0,13,0,8,0,8,0,0,0,0,0,17,0,0,1,0,290502,0,12037,2003,FCS,***,4D,000000000,*,00000000000,1030,0,,2564,,1,0,29,1,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,160,67,2,0,0,0,0,63143,8,27,10,27,8,0,1
1HD1GHV195K3,1,H,D,1,G,H,V,1,9,5,K,3,29,1,1,72,706,80,29,2,0,0,45,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,1,2,0,0,0,1,0,42,1,63,37,67,42,1,0,17,0,0,1,0,290503,0,72706,2005,FDX,***,RS,000000000,*,00000000000,,,1450,,,1,1,29,1,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,225,75,0,0,0,0,0,63640,8,28,1,16,37,0,1
JKAZRDK1X6A0,J,K,A,Z,R,D,K,1,X,6,A,0,29,1,2,73,706,80,29,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,1,2,0,0,0,17,0,27,1,64,27,43,1,0,0,17,0,0,1,0,290504,0,73706,2006,ZRK,***,RS,000000000,*,00000000000,,,748,,,1,0,29,1,6,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,220,77,0,0,0,0,0,64138,8,28,23,7,27,0,2
