STATE,VEH_NO,PER_NO,N_MOT_NO,AGE,SEX,PER_TYP,SEAT_POS,REST_USE,AIR_BAG,EJECTION,EJ_PATH,EXTRICAT,LOCATION,DRINKING,ALC_DET,ATST_TYP,ALC_RES,ALC_STATUS,DRUGS,DSTATUS,DRUG_DET,DRUGTST1,DRUGRES1,DRUGTST2,DRUGRES2,DRUGTST3,DRUGRES3,INJ_SEV,HOSPITAL,DEATH_MO,DEATH_DA,DEATH_HR,DEATH_MN,LAG_HRS,LAG_MINS,RACE,HISPANIC,P_CF1,P_CF2,P_CF3,WORK_INJ,DOA,ST_CASE,DEATH_YR,DEATH_TM,CERT_NO,MAKE,BODY_TYP,ROLLOVER,TOW_VEH,SPEC_USE,EMER_USE,IMPACT1,IMPACT2,IMPACTS,FIRE_EXP,MAK_MOD,MOD_YEAR,VINA_MOD,SER_TR,VIN_BT,WHLBS_SH,WHLBS_LG,MCYCL_DS,VIN_WGT,WGTCD_TR,COUNTY,MONTH,DAY,HOUR,MINUTE,ROAD_FNC,HARM_EV,MAN_COLL,SCH_BUS,VE_FORMS
21,2,1,0,43,1,1,11,3,1,0,0,0,0,0,5,1,0,2,8,2,8,1,1,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210099,8888,8888,************,12,4,0,0,0,0,12,12,2,0,12017,1998,SHO,***,4D,1085,0,,0,,153,2,27,17,42,4,12,4,0,2
21,1,1,0,60,1,1,11,3,99,0,0,0,0,0,5,1,0,2,8,2,8,1,996,0,0,0,0,4,1,2,17,99,99,999,99,1,7,0,0,0,0,0,210100,2009,9999,************,20,14,0,0,0,0,11,12,1,0,20401,1995,BZR,***,UT,1005,0,,3867,,117,2,17,17,34,14,12,8,0,4
21,2,1,0,46,2,1,11,3,20,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210100,8888,8888,************,20,4,0,0,0,0,7,7,2,0,20002,2001,IMP,***,4D,1105,0,,3389,,117,2,17,17,34,14,12,8,0,4
21,3,1,0,52,1,1,11,3,1,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210100,8888,8888,************,49,14,0,0,0,0,12,12,2,0,49402,2004,RUN,***,UT,1098,0,,4330,,117,2,17,17,34,14,12,8,0,4
21,3,2,0,44,2,2,13,3,1,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210100,8888,8888,************,49,14,0,0,0,0,12,12,2,0,49402,2004,RUN,***,UT,1098,0,,4330,,117,2,17,17,34,14,12,8,0,4
21,4,1,0,49,1,1,11,3,20,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210100,8888,8888,************,32,4,0,0,0,0,11,11,1,0,32043,2002,41Q,***,4D,1043,0,,3311,,117,2,17,17,34,14,12,8,0,4
21,1,1,0,46,1,1,11,0,0,2,8,0,0,0,8,0,96,0,8,0,8,0,0,0,0,0,0,4,1,2,21,20,55,339,59,1,7,0,0,0,0,0,210101,2009,2055,************,98,90,0,0,0,0,12,12,1,0,98734,9999,999,999,99,9999,9999,9999,9999,9,1,2,7,16,56,6,31,0,0,1
21,1,2,0,26,2,2,21,0,0,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210101,8888,8888,************,98,90,0,0,0,0,12,12,1,0,98734,9999,999,999,99,9999,9999,9999,9999,9,1,2,7,16,56,6,31,0,0,1
21,1,1,0,48,1,1,11,0,20,1,2,0,0,0,5,1,0,2,8,2,8,3,167,1,606,3,695,4,0,3,3,3,21,0,22,1,7,0,0,0,0,7,210102,2009,321,************,20,30,1,0,0,0,10,10,1,0,20471,1998,S14,S,PK,1083,1179,,,1,15,3,3,2,59,1,27,0,0,1
21,1,1,0,48,2,1,11,0,20,1,2,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,4,0,3,4,14,47,0,24,1,7,0,0,0,0,7,210103,2009,1447,************,20,2,1,0,0,0,12,13,1,0,20016,1998,CAV,***,4D,1041,0,,2630,,11,3,4,14,23,4,18,0,0,1
21,1,1,0,26,1,1,11,5,0,8,0,0,0,0,5,1,0,2,8,2,8,3,1,0,0,0,0,4,0,3,5,16,10,0,0,1,7,0,0,0,0,7,210104,2009,1610,************,73,80,0,0,0,0,12,12,1,0,73706,2006,Z10,***,RS,,,998,,,151,3,5,16,10,3,12,2,0,2
21,2,1,0,67,1,1,11,3,20,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210104,8888,8888,************,7,14,0,0,0,0,12,12,2,0,7402,2002,DUR,***,UT,1160,0,,4595,,151,3,5,16,10,3,12,2,0,2
21,1,1,0,46,1,1,11,0,1,0,0,0,0,0,8,1,0,2,8,2,8,2,155,2,157,3,167,4,1,3,4,19,19,0,18,1,7,0,0,0,0,0,210105,2009,1919,************,7,30,0,0,0,0,12,12,1,0,7472,2000,DAK,DAK,PC,1309,0,,,1,111,3,4,19,1,16,30,0,0,1
21,1,1,0,28,2,1,11,3,1,0,0,0,0,0,8,1,0,2,8,2,8,1,1,0,0,0,0,4,1,3,6,19,45,3,35,1,7,0,0,0,0,0,210106,2009,1945,************,20,4,0,0,0,0,3,3,1,0,20032,2001,P/L,***,4D,971,0,,2403,,207,3,6,16,10,2,13,4,0,2
21,1,2,0,0,1,2,13,4,1,0,0,1,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210106,8888,8888,************,20,4,0,0,0,0,3,3,1,0,20032,2001,P/L,***,4D,971,0,,2403,,207,3,6,16,10,2,13,4,0,2
21,1,3,0,3,1,2,23,3,0,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,4,1,3,6,19,1,2,51,1,7,0,0,0,0,0,210106,2009,1901,************,20,4,0,0,0,0,3,3,1,0,20032,2001,P/L,***,4D,971,0,,2403,,207,3,6,16,10,2,13,4,0,2
21,1,4,0,6,1,2,22,2,0,0,0,1,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210106,8888,8888,************,20,4,0,0,0,0,3,3,1,0,20032,2001,P/L,***,4D,971,0,,2403,,207,3,6,16,10,2,13,4,0,2
21,2,1,0,40,1,1,11,3,1,0,0,0,0,0,8,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210106,8888,8888,************,20,4,0,0,0,0,12,12,2,0,20016,2001,CAC,***,4D,1041,0,,2676,,207,3,6,16,10,2,13,4,0,2
21,1,1,0,76,1,1,11,3,1,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210107,8888,8888,************,20,4,0,0,0,0,3,3,2,0,20002,2005,IMP,***,4D,1105,0,,3389,,227,3,6,20,12,12,12,5,0,2
21,1,2,0,76,2,2,13,3,1,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,4,0,3,6,20,45,0,33,1,7,0,0,0,0,7,210107,2009,2045,************,20,4,0,0,0,0,3,3,2,0,20002,2005,IMP,***,4D,1105,0,,3389,,227,3,6,20,12,12,12,5,0,2
21,2,1,0,35,1,1,11,0,0,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,2,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210107,8888,8888,************,12,2,0,0,0,0,12,12,1,0,12003,1988,MGT,***,2H,1004,0,,3193,,227,3,6,20,12,12,12,5,0,2
21,2,2,0,5,2,2,13,3,0,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,2,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210107,8888,8888,************,12,2,0,0,0,0,12,12,1,0,12003,1988,MGT,***,2H,1004,0,,3193,,227,3,6,20,12,12,12,5,0,2
21,2,3,0,1,1,2,23,2,0,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,2,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210107,8888,8888,************,12,2,0,0,0,0,12,12,1,0,12003,1988,MGT,***,2H,1004,0,,3193,,227,3,6,20,12,12,12,5,0,2
21,1,1,0,34,1,1,11,0,1,0,0,0,0,0,8,1,32,2,8,2,8,1,1,0,0,0,0,4,0,3,7,0,4,0,0,1,7,0,0,0,0,7,210108,2009,4,************,20,31,1,0,0,0,0,0,0,0,20481,2001,SC1,SIL,4C,1435,1575,,,2,21,3,7,0,4,6,1,0,0,1
21,1,1,0,24,1,1,11,3,1,0,0,1,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,4,0,3,7,5,32,1,2,1,7,0,0,0,0,7,210109,2009,532,************,20,4,0,0,0,0,12,12,1,0,20037,1997,MAL,***,4D,1070,0,,2976,,167,3,7,4,30,4,42,0,0,1
21,1,1,0,25,1,1,11,0,0,8,0,0,0,0,5,1,16,2,8,2,8,3,695,3,167,0,0,4,0,3,9,22,21,0,56,1,7,0,0,0,0,7,210110,2009,2221,************,37,83,0,0,0,0,6,6,2,0,37702,2002,10F,***,T,,,99,,,237,3,9,21,25,4,12,1,0,2
21,2,1,0,32,1,1,11,3,0,0,0,0,0,0,5,1,0,2,8,2,8,1,1,2,1,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210110,8888,8888,************,20,30,0,0,0,0,12,12,1,0,20471,1993,S14,S,PK,1083,1179,,,1,237,3,9,21,25,4,12,1,0,2
21,1,1,0,28,1,1,11,5,0,8,0,0,0,1,8,1,10,2,8,2,8,7,695,0,0,0,0,4,0,3,9,23,17,0,10,1,7,0,0,0,0,7,210111,2009,2317,************,53,80,0,0,0,0,12,12,1,0,53705,1999,GX6,***,RS,,,600,,,111,3,9,23,7,15,30,0,0,1
21,1,1,0,17,1,1,11,0,1,0,0,0,0,0,8,0,96,0,8,0,8,0,0,0,0,0,0,4,1,3,6,23,49,16,55,1,7,0,0,0,0,0,210112,2009,2349,************,49,4,0,0,0,0,11,12,1,0,49040,1999,UEX,***,4D,1051,0,,2998,,145,3,6,6,54,4,12,8,0,3
21,2,1,0,52,1,1,11,3,20,0,0,0,0,0,5,1,0,2,8,2,8,1,1,0,0,0,0,1,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210112,8888,8888,************,12,39,0,0,0,0,12,12,2,0,12481,2008,F3D,DRW,CB,1410,1650,,,3,145,3,6,6,54,4,12,8,0,3
21,3,1,0,63,2,1,11,3,20,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210112,8888,8888,************,20,15,0,0,0,0,11,11,2,0,20421,2001,KTA,***,UT,1160,0,,5050,,145,3,6,6,54,4,12,8,0,3
21,1,1,0,22,1,1,11,0,20,1,2,0,0,0,8,1,0,2,8,2,8,1,603,1,155,0,0,4,1,3,10,9,58,3,0,1,7,0,0,0,0,0,210113,2009,958,************,7,20,0,0,0,0,12,2,1,0,7442,1999,CAR,***,SV,1133,0,,3415,,119,3,10,6,58,2,12,1,0,3
21,2,1,0,43,1,1,11,3,0,0,0,0,0,0,5,0,96,0,8,2,8,1,321,1,351,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210113,8888,8888,************,87,66,0,1,0,0,6,6,2,0,87881,2006,379,CON,DS,0,0,,,8,119,3,10,6,58,2,12,1,0,3
21,3,1,0,33,1,1,11,3,1,0,0,1,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,2,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210113,8888,8888,************,12,4,0,0,0,0,12,12,2,0,12017,2001,TSS,***,4D,1085,0,,3343,,119,3,10,6,58,2,12,1,0,3
21,1,1,0,42,1,1,11,0,1,1,4,0,0,0,5,1,0,2,8,2,8,1,1,0,0,0,0,4,1,3,10,10,3,2,10,1,7,0,0,0,0,0,210114,2009,1003,************,7,4,1,0,0,0,3,1,1,0,7020,1998,NSL,***,4P,1040,0,,2537,,133,3,10,7,53,2,24,0,0,1
21,1,1,0,21,1,1,11,3,1,0,0,0,0,0,8,1,0,2,8,2,8,1,1,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210115,8888,8888,************,20,31,0,0,0,0,12,12,1,0,20481,2001,2KH,SIL,PK,1330,0,,,2,95,3,11,7,28,3,12,2,0,2
21,1,2,0,46,1,2,13,0,1,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210115,8888,8888,************,20,31,0,0,0,0,12,12,1,0,20481,2001,2KH,SIL,PK,1330,0,,,2,95,3,11,7,28,3,12,2,0,2
21,2,1,0,32,2,1,11,0,1,0,0,1,0,0,8,1,0,2,8,2,8,1,1,0,0,0,0,4,1,3,11,9,4,1,36,1,7,0,0,0,0,0,210115,2009,904,************,22,4,0,0,0,0,12,12,2,0,22022,2008,6BS,***,4D,1123,0,,3305,,95,3,11,7,28,3,12,2,0,2
21,0,1,1,75,1,5,0,0,0,8,0,0,13,8,9,1,0,2,8,2,8,3,1,0,0,0,0,4,1,3,11,4,16,7,24,1,7,1,2,0,0,0,210116,2009,416,************,,,,,,,,,,,,,,,,,,,,,173,3,10,20,52,3,8,0,0,1
21,1,1,0,40,1,1,11,3,20,0,0,0,0,0,5,1,0,2,8,2,8,1,1,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210116,8888,8888,************,2,14,0,0,0,0,12,12,1,0,2403,2000,SPW,W/T,2W,934,0,,,1,173,3,10,20,52,3,8,0,0,1
21,1,1,0,21,1,1,11,3,20,0,0,1,0,0,8,4,17,2,8,2,8,1,1,0,0,0,0,4,0,3,12,5,45,0,20,1,7,0,0,0,0,7,210117,2009,545,************,20,2,0,0,0,0,9,9,1,0,20009,1997,C/R,***,CP,1011,0,,3294,,219,3,12,5,25,5,42,0,0,1
21,1,1,0,18,1,1,11,0,1,0,0,0,0,0,8,1,0,2,1,2,7,1,606,1,695,0,0,4,0,3,11,11,23,0,0,1,7,0,0,0,0,7,210118,2009,1123,************,18,4,1,0,0,0,13,13,1,0,18020,1999,RLL,***,4D,1090,0,,3439,,3,3,11,11,23,5,42,0,0,1
21,1,2,0,18,1,2,13,3,2,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,1,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210118,8888,8888,************,18,4,1,0,0,0,13,13,1,0,18020,1999,RLL,***,4D,1090,0,,3439,,3,3,11,11,23,5,42,0,0,1
21,1,1,0,51,2,1,11,0,20,0,0,1,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,4,1,3,13,18,32,5,50,1,7,0,0,0,0,0,210119,2009,1832,************,22,4,0,0,0,0,9,9,1,0,22020,2002,GPG,***,4D,1105,0,,3496,,125,3,13,12,42,2,12,5,0,2
21,1,2,0,16,2,2,13,3,20,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,2,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210119,8888,8888,************,22,4,0,0,0,0,9,9,1,0,22020,2002,GPG,***,4D,1105,0,,3496,,125,3,13,12,42,2,12,5,0,2
21,2,1,0,56,2,1,11,3,1,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,2,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210119,8888,8888,************,20,4,0,0,0,0,12,12,2,0,20037,2005,M/L,***,4D,1063,0,,3297,,125,3,13,12,42,2,12,5,0,2
21,1,1,0,46,1,1,11,0,1,0,0,0,0,0,5,1,0,2,8,2,8,2,1,0,0,0,0,1,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210120,8888,8888,************,12,31,1,0,0,0,3,3,1,0,12481,2003,F1S,COF,CW,1388,0,,,2,99,3,12,6,20,5,42,0,0,1
21,1,2,0,26,2,2,13,0,1,0,0,0,0,8,9,1,0,2,8,2,8,1,155,1,321,1,351,4,0,3,12,6,20,0,0,1,7,0,0,0,0,7,210120,2009,620,************,12,31,1,0,0,0,3,3,1,0,12481,2003,F1S,COF,CW,1388,0,,,2,99,3,12,6,20,5,42,0,0,1
21,1,1,0,44,2,1,11,3,1,0,0,0,0,0,8,0,96,0,8,0,8,0,0,0,0,0,0,2,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210121,8888,8888,************,7,20,0,0,0,0,11,11,1,0,7442,2000,CAR,***,SV,1193,0,,3932,,209,3,14,11,54,14,12,4,0,2
21,2,1,0,28,1,1,11,3,20,0,0,0,0,0,8,0,96,0,8,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210121,8888,8888,************,49,4,0,0,0,0,12,12,2,0,49038,1991,TDX,***,2D,937,0,,1975,,209,3,14,11,54,14,12,4,0,2
21,2,2,0,25,2,2,13,1,20,0,0,0,0,8,9,1,0,2,8,2,8,3,1,0,0,0,0,4,0,3,14,11,57,0,3,1,7,0,0,0,0,7,210121,2009,1157,************,49,4,0,0,0,0,12,12,2,0,49038,1991,TDX,***,2D,937,0,,1975,,209,3,14,11,54,14,12,4,0,2
21,2,3,0,2,2,2,21,4,0,0,0,0,0,8,9,1,0,2,8,2,8,3,1,0,0,0,0,2,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210121,8888,8888,************,49,4,0,0,0,0,12,12,2,0,49038,1991,TDX,***,2D,937,0,,1975,,209,3,14,11,54,14,12,4,0,2
21,2,4,0,3,1,2,22,4,0,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210121,8888,8888,************,49,4,0,0,0,0,12,12,2,0,49038,1991,TDX,***,2D,937,0,,1975,,209,3,14,11,54,14,12,4,0,2
21,2,5,0,1,1,2,23,4,0,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,2,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210121,8888,8888,************,49,4,0,0,0,0,12,12,2,0,49038,1991,TDX,***,2D,937,0,,1975,,209,3,14,11,54,14,12,4,0,2
21,1,1,0,32,1,1,11,5,0,8,0,0,0,1,8,1,15,2,8,0,8,0,0,0,0,0,0,4,1,3,15,20,7,0,39,1,7,0,0,0,0,0,210122,2009,2007,************,72,80,0,0,0,0,14,14,1,0,72706,1999,STC,***,RS,,,1340,,,223,3,15,19,28,3,1,0,0,1
21,1,1,0,22,1,1,11,0,20,0,0,1,0,1,8,1,12,2,8,2,8,3,695,1,300,0,0,4,0,3,16,1,34,0,0,1,7,0,0,0,0,7,210123,2009,134,************,22,2,0,0,0,0,4,6,1,0,22016,2000,SFS,***,CP,1041,0,,2606,,125,3,16,1,34,6,38,0,0,1
21,1,1,0,27,1,1,11,0,0,8,0,0,0,1,8,3,13,2,8,2,8,3,695,1,606,1,300,4,1,3,19,18,22,0,24,1,7,0,0,0,0,0,210124,2009,1822,************,72,80,0,0,0,0,12,12,1,0,72706,1992,XL2,***,RS,,,1200,,,227,3,19,17,58,16,19,0,0,1
21,1,1,0,23,2,1,11,3,1,0,0,1,0,0,5,1,0,2,8,2,8,1,1,0,0,0,0,4,1,3,19,22,33,4,11,18,7,0,0,0,0,0,210125,2009,2233,************,37,4,0,0,0,0,12,12,1,0,37031,2004,CHY,***,4D,1032,0,,2732,,47,3,19,18,22,1,13,4,0,2
21,2,1,0,25,1,1,11,3,1,0,0,1,0,0,8,1,0,2,8,2,8,3,1,0,0,0,0,4,0,3,19,18,24,0,2,1,7,0,0,0,0,7,210125,2009,1824,************,12,4,0,0,0,0,11,11,2,0,12017,2006,TSE,***,4D,1085,0,,3307,,47,3,19,18,22,1,13,4,0,2
21,1,1,0,40,1,1,11,0,1,1,6,0,0,0,5,1,18,2,8,2,8,2,1,0,0,0,0,4,0,3,21,6,41,0,0,1,7,0,0,0,0,7,210126,2009,641,************,20,4,2,0,0,0,0,0,0,0,20022,2008,BLT,***,4D,1033,0,,3216,,111,3,21,6,41,13,1,0,0,1
21,1,1,0,26,1,1,11,0,1,0,0,0,0,1,8,1,9,2,8,0,8,0,0,0,0,0,0,4,1,3,20,16,34,144,17,99,99,0,0,0,0,0,210127,2009,1634,************,49,4,0,0,0,0,3,3,1,0,49040,1996,DLX,***,4D,1031,0,,2932,,67,3,14,16,17,4,30,0,0,1
21,1,1,0,36,1,1,11,0,0,8,0,0,0,0,5,1,19,2,8,2,8,1,695,0,0,0,0,4,0,3,22,10,25,9,25,1,7,0,0,0,0,7,210128,2009,1025,************,53,80,0,0,0,0,12,12,1,0,53705,1986,VS7,***,RS,,,699,,,161,3,22,1,0,6,31,0,0,1
21,1,1,0,19,1,1,11,0,0,3,9,0,0,0,8,0,96,0,8,0,8,0,0,0,0,0,0,4,1,3,23,22,35,4,55,1,7,0,0,0,0,0,210129,2009,2235,************,37,90,0,0,0,0,12,12,1,0,37733,2006,TFE,***,AT,,,329,,,103,3,23,17,40,6,42,0,0,1
21,1,2,0,13,1,2,21,0,0,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,2,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210129,8888,8888,************,37,90,0,0,0,0,12,12,1,0,37733,2006,TFE,***,AT,,,329,,,103,3,23,17,40,6,42,0,0,1
21,1,1,0,37,1,1,11,3,0,0,0,0,0,0,8,1,0,2,8,2,8,2,1,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210130,8888,8888,************,84,66,0,1,0,0,1,1,1,0,84881,2002,92I,920,DS,0,0,,,8,95,3,25,12,28,3,12,5,0,2
21,2,1,0,43,1,1,11,0,0,0,0,1,0,0,8,1,0,2,8,2,8,3,1,0,0,0,0,4,0,3,25,16,5,3,37,1,7,0,0,0,1,7,210130,2009,1605,************,87,66,0,1,0,0,12,12,2,0,87881,2009,389,CON,DS,0,0,,,8,95,3,25,12,28,3,12,5,0,2
21,1,1,0,28,1,1,11,0,20,0,0,1,0,1,8,3,20,2,8,2,8,3,1,0,0,0,0,4,0,3,21,9,4,0,2,1,7,0,0,0,0,7,210131,2009,904,************,12,30,0,0,0,0,12,12,1,1,12471,1993,RNG,RNG,PK,1079,1139,,,1,59,3,21,9,2,6,19,0,0,1
21,1,1,0,77,1,1,11,0,20,0,0,0,0,0,5,1,0,2,8,2,8,1,208,1,996,0,0,4,3,3,23,17,15,3,55,1,7,0,0,0,0,0,210132,2009,1715,************,7,30,2,0,0,0,0,0,0,0,7472,1995,DAK,DAK,PK,1119,1239,,,1,121,3,23,13,20,4,1,0,0,1
21,1,2,0,55,1,2,13,0,20,2,2,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,3,3,88,88,88,88,999,99,0,0,0,0,0,8,0,210132,8888,8888,************,7,30,2,0,0,0,0,0,0,0,7472,1995,DAK,DAK,PK,1119,1239,,,1,121,3,23,13,20,4,1,0,0,1
21,1,1,0,17,2,1,11,3,1,0,0,0,0,0,5,1,0,2,8,2,8,3,1,0,0,0,0,4,0,3,26,7,30,0,1,1,7,0,0,0,0,7,210133,2009,730,************,22,4,0,0,0,0,3,3,1,0,22016,2001,SFS,***,4D,1041,0,,2644,,191,3,26,7,29,4,12,4,0,2
21,2,1,0,21,2,1,11,3,1,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,1,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210133,8888,8888,************,2,14,0,0,0,0,12,12,2,0,2405,2004,999,999,99,9999,9999,9999,9999,9,191,3,26,7,29,4,12,4,0,2
21,1,1,0,21,1,1,11,3,1,0,0,0,0,1,8,3,16,2,8,2,8,3,1,0,0,0,0,4,0,3,27,0,30,0,0,1,7,0,0,0,0,7,210134,2009,30,************,20,2,0,0,0,0,12,12,1,0,20009,2002,CAM,***,CP,1011,0,,3323,,85,3,27,0,30,5,52,0,0,1
21,1,1,0,70,1,1,11,0,1,0,0,1,0,0,8,1,0,2,8,2,8,1,189,1,208,1,996,4,0,3,27,15,15,0,0,1,7,0,0,0,0,7,210135,2009,1515,************,22,4,0,0,0,0,12,12,1,0,22002,1997,BVS,***,4D,1108,0,,3350,,93,3,27,15,15,14,12,2,0,2
21,2,1,0,42,1,1,11,3,0,0,0,0,0,0,8,1,0,2,8,2,8,3,1,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210135,8888,8888,************,84,66,0,1,0,0,12,12,2,0,84881,2000,99I,990,DS,0,0,,,8,93,3,27,15,15,14,12,2,0,2
21,1,1,0,22,1,1,11,0,20,0,0,0,0,0,8,1,0,2,8,2,8,1,606,1,695,0,0,4,0,3,27,18,8,0,2,1,7,0,0,0,0,7,210136,2009,1808,************,20,2,0,0,0,0,12,12,1,0,20016,1994,CRV,***,CP,1013,0,,2509,,95,3,27,18,6,5,12,2,0,3
21,1,2,0,21,2,2,13,3,20,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,2,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210136,8888,8888,************,20,2,0,0,0,0,12,12,1,0,20016,1994,CRV,***,CP,1013,0,,2509,,95,3,27,18,6,5,12,2,0,3
21,1,3,0,0,1,2,23,4,0,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,2,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210136,8888,8888,************,20,2,0,0,0,0,12,12,1,0,20016,1994,CRV,***,CP,1013,0,,2509,,95,3,27,18,6,5,12,2,0,3
21,2,1,0,18,1,1,11,3,1,0,0,0,0,0,8,1,0,2,8,2,8,1,1,0,0,0,0,2,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210136,8888,8888,************,12,14,0,0,0,0,12,12,2,0,12401,1999,EPR,***,UT,1116,0,,4128,,95,3,27,18,6,5,12,2,0,3
21,3,1,0,21,1,1,11,3,20,0,0,0,0,0,5,1,0,2,8,2,8,1,1,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210136,8888,8888,************,22,4,0,0,0,0,7,7,2,0,22018,2001,GAG,***,4D,1070,0,,3168,,95,3,27,18,6,5,12,2,0,3
21,3,2,0,29,1,2,13,0,20,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210136,8888,8888,************,22,4,0,0,0,0,7,7,2,0,22018,2001,GAG,***,4D,1070,0,,3168,,95,3,27,18,6,5,12,2,0,3
21,1,1,0,54,1,1,11,1,20,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210137,8888,8888,************,20,31,0,1,0,0,4,4,1,0,20481,2007,2KH,SIL,CW,1530,1670,,,2,235,3,27,19,33,1,36,0,0,1
21,1,2,0,12,2,2,21,3,20,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210137,8888,8888,************,20,31,0,1,0,0,4,4,1,0,20481,2007,2KH,SIL,CW,1530,1670,,,2,235,3,27,19,33,1,36,0,0,1
21,1,3,0,13,2,2,23,3,20,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210137,8888,8888,************,20,31,0,1,0,0,4,4,1,0,20481,2007,2KH,SIL,CW,1530,1670,,,2,235,3,27,19,33,1,36,0,0,1
