STATE,COUNTY,MONTH,DAY,HOUR,MINUTE,VE_TOTAL,PERSONS,PEDS,NHS,ROAD_FNC,ROUTE,SP_JUR,HARM_EV,MAN_COLL,REL_JUNC,REL_ROAD,TRAF_FLO,NO_LANES,SP_LIMIT,ALIGNMNT,PROFILE,PAVE_TYP,SUR_COND,TRA_CONT,T_CONT_F,LGT_COND,WEATHER1,WEATHER2,WRK_ZONE,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,SCH_BUS,CF1,CF2,CF3,FATALS,DAY_WEEK,DRUNK_DR,ST_CASE,CITY,YEAR,MILEPT,TWAY_ID,TWAY_ID2,RAIL,LATITUDE,LONGITUD,VE_FORMS,WEATHER
47,65,8,5,15,10,2,2,0,0,14,3,0,24,0,1,4,1,2,30,2,2,2,1,0,0,1,1,0,0,99,99,99,99,88,88,0,14,0,0,1,4,0,470630,400,2009,19,SR-58,99999999999999999999,0000000,35.00630833,-85.33143333,2,1
47,157,8,25,21,16,1,3,0,1,11,1,0,24,0,1,4,2,4,55,1,1,2,1,0,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,3,1,470631,1620,2009,83,I-240,99999999999999999999,0000000,35.07610556,-89.97922222,1,1
47,157,8,9,0,54,1,4,0,1,11,1,0,24,0,1,4,3,4,55,1,1,2,1,0,0,3,1,0,0,99,99,99,99,88,88,0,0,0,0,4,1,1,470632,1620,2009,57,I-40,99999999999999999999,0000000,35.19211389,-90.00689722,1,1
47,163,8,18,14,17,2,2,0,0,14,6,0,12,2,1,1,1,2,20,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,3,1,470633,1280,2009,16,RIVERPORT RD,99999999999999999999,0000000,36.54140556,-82.57579722,2,1
47,157,8,28,17,21,1,1,0,0,15,6,0,42,0,1,4,1,2,30,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,1,470634,1620,2009,4,MARIA ST,99999999999999999999,0000000,35.16410278,-89.93126111,1,1
47,165,8,17,6,12,1,1,0,1,2,3,0,17,0,1,4,1,2,45,2,2,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,2,0,470635,0,2009,101,SR-109,99999999999999999999,0000000,36.46332222,-86.47325556,1,1
47,93,8,28,19,36,1,1,0,0,6,4,0,1,0,1,4,1,2,30,2,2,2,1,0,0,1,1,0,0,99,99,99,99,88,88,0,0,0,0,1,6,1,470636,0,2009,3,MCCAMMON RD,99999999999999999999,0000000,35.88267778,-83.842275,1,1
47,147,6,27,12,13,1,2,0,0,14,6,0,30,0,1,4,1,2,30,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,2,7,0,470637,2340,2009,24,S MAIN ST,99999999999999999999,0000000,36.50676111,-86.88539722,1,1
47,165,8,27,14,29,2,2,0,0,4,3,0,12,6,3,1,1,2,50,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,5,0,470639,0,2009,183,SR-174,WALLACE RD,0000000,36.43183333,-86.43387222,2,1
47,157,9,15,14,45,3,5,0,0,13,6,0,25,0,1,3,3,3,45,2,1,1,2,0,0,1,2,0,0,99,99,99,99,99,99,0,0,0,0,1,3,0,470640,1620,2009,8,WALNUT GROVE RD,99999999999999999999,0000000,35.13368056,-89.85409444,3,2
47,59,7,21,8,20,2,3,0,0,3,3,0,11,0,1,1,1,2,55,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,3,0,470641,0,2009,59,SR-70,99999999999999999999,0000000,36.03120278,-82.84654722,2,1
47,11,6,15,14,7,1,4,0,0,6,4,0,42,0,1,4,1,2,35,2,3,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,2,0,470642,0,2009,99999,OLD MCCLURE RD,99999999999999999999,0000000,35.07763333,-84.79900278,1,1
47,93,9,16,18,48,3,6,0,0,13,2,0,12,2,1,1,1,4,50,1,2,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,3,4,1,470644,0,2009,1,US-SR71,99999999999999999999,0000000,35.88874444,-83.795075,3,1
47,11,6,24,17,37,1,2,1,0,6,4,0,8,0,1,1,1,2,30,2,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,4,0,470645,0,2009,99999,BROWNWOOD DR,99999999999999999999,0000000,35.12660556,-84.84209167,1,1
47,11,6,30,21,34,1,1,0,0,5,4,0,32,0,1,2,1,2,45,2,2,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,3,0,470646,0,2009,99999,BLUE SPRINGS RD,99999999999999999999,0000000,35.08579444,-84.90769167,1,1
47,37,9,14,2,3,1,1,0,1,11,1,0,39,0,14,2,3,2,55,2,2,2,1,0,0,3,1,0,0,99,99,99,99,88,88,0,0,0,0,1,2,1,470647,1760,2009,77,I-440,99999999999999999999,0000000,36.12525833,-86.73328333,1,1
47,65,9,16,2,45,1,1,0,1,11,1,0,24,0,13,8,6,2,55,2,1,2,1,0,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,4,1,470648,400,2009,12,I-75 RAMP,99999999999999999999,0000000,35.00476667,-85.20984722,1,1
47,37,8,29,7,0,2,5,0,1,11,1,0,12,7,1,1,3,4,55,2,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,0,470649,1760,2009,213,I-40,99999999999999999999,0000000,36.14156944,-86.73275,2,1
47,157,9,25,3,50,1,1,0,0,14,6,0,42,0,1,4,3,2,45,2,1,2,2,0,0,3,2,0,0,99,99,99,99,99,99,0,0,0,0,1,6,0,470650,1620,2009,58,NEW ALLEN RD,99999999999999999999,0000000,35.23913333,-89.949925,1,2
47,149,8,1,16,2,2,3,0,0,16,6,0,12,5,4,1,2,2,30,1,1,2,1,20,3,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,1,470651,1750,2009,3,STONES RIVER MALL BL,99999999999999999999,0000000,35.85089722,-86.41764722,2,1
47,65,8,29,16,3,2,2,0,0,14,2,0,12,5,1,1,1,2,40,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,0,470652,750,2009,6,US-SR8,99999999999999999999,0000000,34.98968056,-85.19758056,2,1
47,45,9,8,16,11,3,5,0,1,13,2,0,12,5,2,1,1,4,45,1,1,2,1,3,2,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,3,0,470653,710,2009,67,US-SR3,SR-104,0000000,36.03451667,-89.38606389,3,1
47,37,9,11,1,38,1,1,0,1,11,1,0,24,0,1,4,3,3,55,2,2,2,1,0,0,3,1,0,0,99,99,99,99,88,88,0,0,0,0,1,6,0,470654,1760,2009,73,I-65,99999999999999999999,0000000,36.13436667,-86.77543611,1,1
47,3,9,26,14,45,1,1,0,0,5,4,0,38,0,1,4,1,2,45,2,2,2,2,0,0,1,2,0,0,99,99,99,99,88,88,0,0,0,0,1,7,1,470655,0,2009,69,HORSE MOUNTAIN RD,99999999999999999999,0000000,35.5298,-86.35253889,1,2
47,167,10,3,4,30,1,6,0,0,5,4,0,1,0,1,4,1,2,55,1,1,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,1,470656,0,2009,74,GLEN SPRINGS RD,99999999999999999999,0000000,35.49145,-89.89416111,1,1
47,57,10,9,13,5,1,1,0,0,3,3,0,34,0,1,4,1,2,45,1,2,2,1,0,0,1,1,0,0,99,99,99,99,88,88,0,0,0,0,1,6,0,470657,0,2009,41,SR-92,99999999999999999999,0000000,36.21907222,-83.51055556,1,1
47,153,10,11,0,42,2,3,0,0,2,3,0,12,2,1,1,1,2,55,1,1,2,1,0,0,2,1,0,0,0,42,0,53,99,99,0,0,0,0,2,1,2,470658,0,2009,23,SR-28,99999999999999999999,0000000,35.29738333,-85.44433333,2,1
47,93,10,9,23,50,2,3,0,0,14,3,0,12,5,2,1,5,3,50,1,1,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,1,470659,0,2009,17,SR-168,GOVERNMENT FARM RD,0000000,35.88900833,-83.92509722,2,1
47,75,10,10,2,2,1,1,0,1,1,1,0,35,0,1,4,2,2,70,1,1,2,2,0,0,2,1,0,0,99,99,99,99,88,88,0,0,0,0,1,7,0,470660,0,2009,185,I-40,99999999999999999999,0000000,35.56441944,-89.16351667,1,1
47,125,10,12,2,20,1,2,0,1,11,1,0,24,0,1,4,3,3,70,2,2,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,2,1,470661,410,2009,84,I-24,99999999999999999999,0000000,36.54928056,-87.24415278,1,1
47,35,10,15,0,22,1,1,0,0,4,3,0,42,0,1,4,1,2,55,2,2,2,2,0,0,2,2,0,0,0,11,0,18,99,99,0,0,0,0,1,5,1,470662,0,2009,73,SR-101,99999999999999999999,0000000,35.85696111,-85.12093889,1,2
47,87,10,17,3,10,2,2,0,0,3,3,0,12,5,2,1,1,2,55,1,1,2,2,20,3,2,2,0,0,99,99,99,99,99,99,0,0,0,0,1,7,1,470663,0,2009,118,SR-290,JIM ANDERSON RD,0000000,36.235075,-85.5982,2,2
47,125,10,10,4,33,2,2,0,1,11,1,0,12,1,1,1,2,3,70,1,1,2,2,0,0,2,1,0,0,99,99,99,99,88,88,0,19,0,0,1,7,1,470664,410,2009,105,I-24,99999999999999999999,0000000,36.52615278,-87.22294722,2,1
47,149,10,9,16,16,1,2,0,1,11,1,0,52,0,1,4,2,2,70,1,1,2,2,0,0,1,2,0,0,99,99,99,99,99,99,0,0,0,0,1,6,0,470665,0,2009,232,I-24,99999999999999999999,0000000,35.75320833,-86.34567222,1,2
47,3,10,17,19,0,1,3,0,0,5,4,0,27,0,1,4,1,2,45,2,2,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,0,470666,0,2009,7,MIDLAND RD,99999999999999999999,0000000,35.542475,-86.46001944,1,1
47,139,10,20,23,13,1,1,0,0,6,4,0,42,0,1,4,1,2,35,2,1,2,1,0,0,2,1,0,0,99,99,99,99,88,88,0,0,0,0,1,3,1,470667,0,2009,0,PLEASANT HILL RD,99999999999999999999,0000000,35.00121111,-84.32146389,1,1
47,123,10,20,16,15,2,3,0,0,3,3,0,12,2,2,1,1,2,55,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,3,0,470668,0,2009,72,SR-68,RHYNE RD,0000000,35.53618889,-84.44113333,2,1
47,125,10,17,14,20,1,1,0,0,6,4,0,53,0,1,4,1,2,35,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,0,470669,0,2009,0,GARRETSBURG RD,99999999999999999999,0000000,36.57590833,-87.43252222,1,1
47,21,10,18,2,0,1,1,0,0,3,3,0,1,0,1,4,1,2,50,2,2,2,9,0,0,2,9,0,0,99,99,99,99,88,88,0,0,0,0,1,1,0,470670,0,2009,101,SR-12,99999999999999999999,0000000,36.37785,-87.19385556,1,9
47,159,10,20,5,50,3,3,0,0,3,2,0,12,2,1,1,1,2,55,1,1,2,1,0,0,2,5,0,0,99,99,99,99,99,99,0,0,0,0,2,3,0,470671,0,2009,49,US-SR24,99999999999999999999,0000000,36.25306944,-86.0404,3,5
47,75,10,21,14,43,1,1,0,0,3,2,0,42,0,1,4,1,2,55,1,1,2,1,0,0,1,1,0,0,99,99,99,99,88,88,0,0,0,0,1,4,0,470673,0,2009,239,US-SR76,99999999999999999999,0000000,35.69904167,-89.1014,1,1
47,139,10,24,0,58,1,1,0,0,4,3,0,42,0,1,4,1,2,45,1,2,2,2,0,0,2,1,0,0,99,99,99,99,88,88,0,0,0,0,1,7,1,470674,0,2009,40,SR-315,99999999999999999999,0000000,35.23059444,-84.46506944,1,1
47,105,10,21,15,11,1,3,0,1,1,1,0,42,0,1,4,2,2,65,1,2,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,4,0,470675,0,2009,87,I-75,99999999999999999999,0000000,35.76620556,-84.36234444,1,1
47,77,10,22,10,15,2,2,0,0,3,3,0,45,1,1,1,1,2,55,1,2,2,1,40,3,1,1,0,2,99,99,99,99,99,99,0,0,0,0,1,5,0,470676,0,2009,7,SR-100,99999999999999999999,0000000,35.49239444,-88.41088889,1,1
47,75,10,25,2,16,1,2,0,0,4,3,0,52,0,1,4,1,2,55,2,1,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,1,1,470677,0,2009,16,SR-179,99999999999999999999,0000000,35.47814444,-89.44514722,1,1
47,93,10,13,19,33,1,3,1,0,13,2,0,8,0,1,1,1,2,45,1,3,2,1,0,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,3,0,470678,1300,2009,59,US-SR33,99999999999999999999,0000000,35.94522778,-83.91185278,1,1
47,65,10,25,3,36,1,1,0,0,3,3,0,34,0,1,4,1,2,55,1,2,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,1,1,470679,0,2009,181,SR-58,99999999999999999999,0000000,35.20488056,-85.03865556,1,1
47,77,10,27,6,23,2,2,0,1,2,2,0,21,0,1,4,1,2,55,1,1,2,2,0,0,2,2,0,0,99,99,99,99,99,99,0,0,0,0,1,3,0,470680,0,2009,245,US-SR20,99999999999999999999,0000000,35.63680833,-88.19736111,2,2
47,59,10,26,13,5,2,3,0,0,3,3,0,12,5,2,1,1,2,55,1,1,2,1,20,3,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,2,0,470681,0,2009,155,SR-107,SR-351,0000000,36.14075,-82.68104444,2,1
47,25,10,27,1,15,1,2,0,0,4,3,0,1,0,1,5,1,2,35,2,2,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,3,0,470682,2375,2009,5,SR-345,99999999999999999999,0000000,36.46254722,-83.56036389,1,1
47,189,10,28,10,10,3,5,0,1,11,1,0,12,5,1,1,3,2,70,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,4,0,470683,1360,2009,86,I-40,99999999999999999999,0000000,36.18386111,-86.41670833,3,1
47,147,10,29,17,12,1,1,0,0,4,3,0,42,0,1,4,1,2,55,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,5,0,470684,0,2009,68,SR-257,99999999999999999999,0000000,36.42003889,-86.85320833,1,1
47,179,10,29,19,44,1,1,0,0,3,3,0,38,0,1,4,1,2,45,1,1,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,5,0,470685,0,2009,16,SR-81,99999999999999999999,0000000,36.17530833,-82.45052222,1,1
47,125,10,23,7,54,1,1,0,0,5,4,0,34,0,1,4,1,2,45,2,1,2,2,0,0,1,1,0,0,99,99,99,99,88,88,0,0,0,0,1,6,1,470686,0,2009,84,DOTSONVILLE RD,99999999999999999999,0000000,36.49459167,-87.46724722,1,1
47,93,10,30,18,0,1,2,1,1,11,1,0,24,0,1,4,3,6,65,1,2,2,1,0,0,1,1,0,0,99,99,99,99,88,88,0,0,0,0,1,6,0,470687,0,2009,32,I-40,99999999999999999999,0000000,35.89523611,-84.18863056,1,1
47,131,10,30,16,15,1,2,0,0,3,3,0,42,0,1,5,1,2,55,1,2,2,2,0,0,1,2,0,0,99,99,99,99,99,99,0,0,0,0,1,6,0,470688,0,2009,138,SR-22,99999999999999999999,0000000,36.45512222,-89.22419722,1,2
47,133,10,30,16,0,2,2,0,0,6,4,0,12,5,1,1,1,2,45,1,3,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,0,470689,0,2009,0,HARDYS CHAPEL RD,99999999999999999999,0000000,36.31691944,-85.44076389,2,1
47,185,11,5,17,37,1,4,0,0,6,4,0,42,0,1,4,1,2,35,1,2,2,1,0,0,3,1,0,0,17,38,17,48,18,20,0,0,0,0,1,5,0,470690,0,2009,0,GOLDEN MTN RD,99999999999999999999,0000000,36.023025,-85.48989167,1,1
47,115,10,31,3,55,1,1,0,0,3,3,0,34,0,1,4,1,2,45,2,1,2,2,0,0,2,2,0,0,99,99,99,99,88,88,0,0,0,0,1,7,1,470691,0,2009,76,SR-108,99999999999999999999,0000000,35.27994722,-85.543825,1,2
47,91,11,5,10,0,2,2,0,0,3,2,0,12,5,2,1,2,2,40,1,1,2,1,20,3,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,5,0,470692,1720,2009,165,US-SR34,JACKSON LN,0000000,36.43855556,-81.7942,2,1
47,93,10,26,14,47,2,3,0,0,14,3,0,12,2,1,1,5,2,45,1,2,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,2,0,470693,0,2009,142,SR-168,99999999999999999999,0000000,35.99321667,-83.82780833,2,1
47,93,11,6,18,5,1,1,0,1,13,2,0,35,0,1,3,3,2,50,1,1,2,1,0,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,0,470694,1300,2009,27,US-SR115,99999999999999999999,0000000,35.90964444,-83.95473889,1,1
47,97,10,22,13,40,2,3,0,1,2,2,0,12,5,2,1,2,2,65,1,1,2,2,20,3,1,2,0,0,99,99,99,99,99,99,0,0,0,0,1,5,0,470695,0,2009,126,US-SR3,CHIPMAN RD,0000000,35.79267222,-89.50331389,2,2
47,101,11,6,17,30,1,1,0,0,3,3,0,42,0,1,4,1,2,55,1,1,2,1,0,0,2,1,0,0,99,99,99,99,88,88,0,0,0,0,1,6,0,470696,0,2009,136,SR-20,99999999999999999999,0000000,35.49622778,-87.45060278,1,1
47,65,11,4,11,50,1,1,0,0,14,4,0,24,0,1,4,1,2,40,2,1,2,1,0,0,1,1,0,0,99,99,99,99,88,88,0,0,0,0,1,4,0,470697,0,2009,39,HUNTER RD,99999999999999999999,0000000,35.10741667,-85.08230278,1,1
47,59,11,6,20,20,1,2,1,1,13,2,0,8,0,2,1,2,2,45,1,1,2,1,1,3,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,0,470698,1010,2009,170,US-SR34,BURNS ST,0000000,36.17896389,-82.80952778,1,1
47,117,11,6,7,25,1,5,0,0,3,2,0,38,0,1,4,1,2,55,2,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,0,470699,0,2009,109,US-SR50,99999999999999999999,0000000,35.42753889,-86.71395,1,1
47,145,11,7,14,27,2,4,0,0,3,3,0,12,5,1,1,1,2,55,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,2,7,0,470700,0,2009,71,SR-58,99999999999999999999,0000000,35.80293056,-84.56309167,2,1
47,153,11,6,17,35,2,3,0,1,2,3,0,12,1,1,1,1,4,55,1,2,2,1,0,0,5,1,0,0,99,99,99,99,99,99,0,0,0,0,2,6,0,470701,0,2009,104,SR-111,99999999999999999999,0000000,35.53613889,-85.46846111,2,1
47,59,5,16,17,5,3,8,0,0,3,3,0,12,1,3,1,1,2,55,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,0,470702,0,2009,157,SR-107,HORSE CREEK PARK RD,0000000,36.14141389,-82.676775,3,1
47,37,4,25,4,23,1,5,0,0,16,6,0,30,0,1,6,1,2,35,1,2,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,1,470703,1760,2009,3,BROWNLEE DR,99999999999999999999,0000000,36.11269167,-86.89709444,1,1
47,47,5,19,1,0,1,1,0,0,6,4,0,18,0,1,1,1,2,45,1,1,2,1,0,0,2,1,0,0,99,99,99,99,88,88,0,0,0,0,1,3,0,470704,0,2009,20,PLEASANT GROVE RD,99999999999999999999,0000000,35.02068333,-89.47560556,1,1
47,157,5,15,18,15,2,2,0,0,16,6,0,12,5,2,1,1,2,35,1,1,2,1,20,3,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,0,470705,1620,2009,0,S LAUDERDALE ST,EDITH AVE,0000000,35.11674444,-90.04325278,2,1
47,17,11,8,3,0,1,1,0,0,6,4,0,35,0,1,4,1,2,55,2,1,2,1,0,0,2,1,0,0,99,99,99,99,88,88,0,0,0,0,1,1,1,470707,0,2009,0,WATER TOWER RD,99999999999999999999,0000000,35.88053333,-88.54120278,1,1
47,93,10,3,1,4,1,1,0,0,6,4,0,32,0,1,5,1,2,30,1,1,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,1,470708,0,2009,2,W SIMPSON RD,99999999999999999999,0000000,35.88748611,-83.80623056,1,1
47,145,11,8,19,24,1,1,0,1,1,1,0,1,0,1,3,2,2,70,2,2,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,1,1,470709,0,2009,170,I-40,99999999999999999999,0000000,35.86598611,-84.43213056,1,1
47,37,10,1,19,43,1,4,1,0,14,2,0,9,0,1,1,1,2,40,1,2,2,1,0,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,5,0,470710,1760,2009,164,US-SR11,99999999999999999999,0000000,36.22600556,-86.76013333,1,1
47,15,11,9,3,0,1,1,0,0,4,3,0,38,0,1,4,1,2,45,2,1,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,2,0,470711,0,2009,55,SR-281,99999999999999999999,0000000,35.79505,-85.97206111,1,1
47,179,11,8,1,0,1,3,0,0,6,4,0,52,0,1,4,1,2,30,2,2,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,1,1,470712,0,2009,0,KNOB CREEK DOCK RD,99999999999999999999,0000000,36.38582778,-82.36194444,1,1
47,185,10,9,0,18,1,3,0,0,6,4,0,42,0,1,4,1,2,99,1,1,2,1,0,0,2,1,0,0,0,22,0,34,1,21,0,0,0,0,1,6,1,470713,0,2009,0,WILDCAT RD,99999999999999999999,0000000,36.01834167,-85.60279444,1,1
47,115,11,7,14,45,1,1,0,0,5,4,0,24,0,1,4,1,2,35,2,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,0,470714,0,2009,76,VALLEY VIEW HWY,99999999999999999999,0000000,35.17154444,-85.54363611,1,1
47,93,10,30,16,50,2,2,0,0,14,6,0,12,5,2,1,1,4,40,2,1,2,1,20,3,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,0,470715,1300,2009,8,GALLAHER VIEW RD,WALKER SPRINGS RD,0000000,35.93132222,-84.06264167,2,1
47,19,11,7,9,15,1,1,0,0,4,3,0,35,0,2,4,1,2,45,2,2,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,0,470716,0,2009,24,SR-400,CRIPPLE CREEK LOOP,0000000,36.36919722,-82.26480833,1,1
47,143,11,9,5,17,1,4,1,1,13,2,0,8,0,1,1,5,2,45,1,1,2,1,0,0,2,1,0,0,99,99,99,99,88,88,0,0,0,0,1,2,0,470718,590,2009,37,US-SR29,99999999999999999999,0000000,35.46873611,-85.03687222,1,1
47,159,11,9,19,5,1,2,0,0,3,2,0,36,0,1,4,1,2,55,1,2,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,2,1,470719,0,2009,125,US-SR24,99999999999999999999,0000000,36.23595833,-85.9261,1,1
47,151,11,10,12,40,2,2,0,1,2,2,0,12,5,2,1,5,4,55,1,1,2,2,1,3,1,2,0,0,99,99,99,99,99,99,0,0,0,0,1,3,0,470720,1193,2009,115,US-SR29,SR-63,0000000,36.41252222,-84.53783056,2,2
47,47,11,12,8,0,1,1,0,0,3,3,0,42,0,2,5,1,2,40,1,1,2,1,20,3,1,1,0,0,99,99,99,99,88,88,0,0,0,0,1,5,0,470721,0,2009,40,SR-18,SR-57,0000000,35.05101389,-89.20743333,1,1
47,31,11,12,18,6,1,3,2,1,2,3,0,8,0,1,1,5,2,45,1,3,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,5,0,470722,2361,2009,213,SR-55,99999999999999999999,0000000,35.54855278,-85.98640833,1,1
47,163,11,7,20,30,1,3,1,0,13,3,0,8,0,1,1,5,2,55,1,1,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,0,470723,0,2009,37,SR-93,99999999999999999999,0000000,36.47585278,-82.59151111,1,1
47,125,11,13,22,30,1,2,0,1,11,1,0,42,0,1,4,2,2,70,1,1,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,0,470724,410,2009,99,I-24,99999999999999999999,0000000,36.5321,-87.23084444,1,1
47,65,9,4,20,50,1,2,1,0,6,4,0,8,0,1,1,1,2,40,2,2,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,0,470725,0,2009,4,DOUGHERTY FERRY RD,99999999999999999999,0000000,35.38906667,-85.10112778,1,1
47,79,11,3,13,40,1,1,0,0,5,4,0,42,0,1,4,1,2,55,1,1,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,3,0,470726,0,2009,36,GATE 3 RD,99999999999999999999,0000000,36.25977778,-88.39473611,1,1
47,47,10,21,10,50,3,3,0,0,3,3,0,12,5,2,1,1,2,55,1,1,2,1,20,3,1,1,0,0,99,99,99,99,88,88,0,14,0,0,1,4,0,470727,0,2009,40,SR-18,SR-57,0000000,35.05100833,-89.20746111,3,1
47,1,11,9,10,40,1,3,2,1,1,1,0,57,0,1,3,3,4,55,1,1,2,1,0,0,1,1,0,3,99,99,99,99,99,99,0,0,0,0,2,2,0,470728,0,2009,37,I-75,99999999999999999999,0000000,36.15543889,-84.06871389,1,1
47,77,11,14,18,30,2,3,0,1,1,1,0,12,1,1,1,2,2,70,1,2,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,1,470729,0,2009,170,I-40,99999999999999999999,0000000,35.80383889,-88.32307222,2,1
47,65,11,21,18,47,2,2,0,0,13,3,0,12,5,2,1,2,2,55,1,2,2,1,20,3,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,0,470730,0,2009,163,SR-58,SR-312,0000000,35.18568056,-85.05946667,2,1
47,149,11,21,21,42,1,2,0,0,15,6,0,53,0,4,4,1,2,35,1,1,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,0,470731,2250,2009,5,ROCK SPRINGS RD,99999999999999999999,0000000,35.98699167,-86.53145278,1,1
47,95,11,5,17,30,2,2,0,0,5,4,0,12,9,1,1,1,2,55,1,1,2,1,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,5,1,470732,0,2009,59,GRATIO RD,99999999999999999999,0000000,36.26285833,-89.46827778,2,1
47,123,11,19,16,3,1,1,0,0,3,3,0,42,0,2,4,1,2,45,2,3,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,5,1,470733,0,2009,19,SR-72,LITTLE TN SCHOOL RD,0000000,35.57881111,-84.16953889,1,1
47,79,11,21,20,0,1,1,0,0,6,4,0,34,0,1,4,1,2,55,2,1,2,1,0,0,2,1,0,0,99,99,99,99,88,88,0,0,0,0,1,7,1,470734,0,2009,0,BUNN SCHOOL RD,99999999999999999999,0000000,36.20020833,-88.35737222,1,1
47,81,11,11,13,35,2,3,0,1,1,1,0,12,5,1,1,2,2,70,2,1,2,1,0,0,1,1,0,0,99,99,99,99,88,88,0,0,0,0,2,4,0,470735,0,2009,27,I-40,99999999999999999999,0000000,35.88481667,-87.66658611,2,1
47,151,11,21,14,25,1,1,0,0,6,4,0,34,0,1,4,1,2,35,2,2,2,1,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,0,470736,0,2009,0,SMITH RD,99999999999999999999,0000000,36.50007778,-84.56840278,1,1
